AREA,PERIMETER,HISTLU_CPE,HISTLU_C_1,POT_LU,LU1885,LU1912,LU1945,LU1977,LU2004,DIST
728518.937999999965541,3469.706000000000131,11781.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
217203.530999999988126,2622.806000000000040,11782.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Saltbush,3.000000000000000
230498.453000000008615,2132.672000000000025,11783.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Grassland,3.000000000000000
4448535.500000000000000,14626.560999999999694,11784.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Irrigated,4.000000000000000
564543.562999999965541,5097.024999999999636,11785.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
170091.594000000011874,1859.644000000000005,11786.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Grassland,3.000000000000000
1222891.125000000000000,8094.641999999999825,11787.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
825037.750000000000000,5264.426999999999680,11788.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
3588190.250000000000000,8127.007999999999811,11789.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
292863.875000000000000,3173.289000000000215,11790.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
153689.328000000008615,6739.381999999999607,11791.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
109648.952999999994063,1413.301999999999907,11792.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Urban,Urban,2.000000000000000
387017.125000000000000,2639.021999999999935,11793.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Saltbush,Saltbush,2.000000000000000
636683.687999999965541,5083.179000000000087,11794.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,2.000000000000000
120482.391000000003260,4570.500000000000000,11795.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Saltbush,3.000000000000000
1146525.125000000000000,4861.796999999999571,11796.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,2.000000000000000
2061955.125000000000000,7971.835000000000036,11797.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,2.000000000000000
32065064.000000000000000,57661.773000000001048,11798.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
123029.648000000001048,2109.929000000000087,11799.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Saltbush,Saltbush,Saltbush,2.000000000000000
282677.281000000017229,3907.795000000000073,11800.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Saltbush,Saltbush,2.000000000000000
462741.188000000023749,5925.377999999999702,11801.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
544655.375000000000000,3247.507000000000062,11802.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Irrigated,4.000000000000000
826385.000000000000000,8417.513999999999214,11803.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Urban,4.000000000000000
892656.000000000000000,4978.247000000000298,11804.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Wetlands,Irrigated,2.000000000000000
1053435.250000000000000,4707.682999999999993,11805.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Saltbush,Saltbush,1.000000000000000
2796503.000000000000000,9627.804000000000087,11806.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Saltbush,4.000000000000000
217735.421999999991385,2112.846000000000004,11807.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Saltbush,Irrigated,3.000000000000000
758104.562999999965541,3601.125000000000000,11808.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Irrigated,4.000000000000000
163119.780999999988126,1622.095000000000027,11809.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
235508.094000000011874,4632.484999999999673,11810.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
261792.719000000011874,2124.492999999999938,11811.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
692060.062999999965541,4721.269000000000233,11812.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
467582.250000000000000,2797.813000000000102,11813.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
623803.500000000000000,18157.098000000001775,11814.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
252450.030999999988126,3850.398999999999887,11815.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Irrigated,Saltbush,3.000000000000000
1033476.000000000000000,5237.432999999999993,11816.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
425629.375000000000000,2720.793999999999869,11817.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Saltbush,Irrigated,2.000000000000000
159577.094000000011874,1988.051999999999907,11818.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Saltbush,Irrigated,3.000000000000000
734504.937999999965541,3546.612999999999829,11819.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Urban,4.000000000000000
197676.891000000003260,1782.452999999999975,11820.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Saltbush,2.000000000000000
199505.530999999988126,1775.984999999999900,11821.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Saltbush,2.000000000000000
417103.688000000023749,3312.394999999999982,11822.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
833686.625000000000000,4086.144999999999982,11823.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,Saltbush,1.000000000000000
229884.641000000003260,2829.085000000000036,11824.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Grassland,3.000000000000000
147975.469000000011874,2424.215000000000146,11825.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
117535.726999999998952,1445.897999999999911,11826.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
2167575.750000000000000,13223.356999999999971,11827.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
477170.375000000000000,13703.896000000000640,11828.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
496610.218999999982771,3260.797999999999774,11829.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
176333.344000000011874,1771.752999999999929,11830.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
1382924.875000000000000,4964.408999999999651,11831.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
164169.937999999994645,1778.840999999999894,11832.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Saltbush,2.000000000000000
345356.875000000000000,2656.875000000000000,11833.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
174920.358999999996740,6960.149999999999636,11834.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Irrigated,2.000000000000000
621937.312999999965541,4153.542000000000371,11835.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
54039732.000000000000000,80909.601999999998952,11836.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
698416.062999999965541,4020.891999999999825,11837.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
106807.827999999994063,2401.943999999999960,11838.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
307596.125000000000000,2466.911999999999807,11839.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
5566713.000000000000000,22064.486000000000786,11840.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Irrigated,3.000000000000000
748422.937999999965541,4016.963000000000193,11841.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
155657.421999999991385,3581.385000000000218,11842.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
2835199.000000000000000,10880.418999999999869,11843.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
1006807.750000000000000,7866.118000000000393,11844.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,3.000000000000000
329449.500000000000000,2789.068000000000211,11845.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Grassland,3.000000000000000
862137.187999999965541,3681.965999999999894,11846.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
1125387.750000000000000,5765.716000000000349,11847.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
327289.656000000017229,2291.061999999999898,11848.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
495824.593999999982771,2996.197999999999865,11849.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
5284221.500000000000000,13855.575000000000728,11850.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
128958.031000000002678,1446.174999999999955,11851.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
1492611.750000000000000,8432.506999999999607,11852.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Urban,4.000000000000000
6264565.500000000000000,15449.519000000000233,11853.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
1141248.500000000000000,5928.800000000000182,11854.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
147575.687999999994645,1748.478000000000065,11855.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Irrigated,Irrigated,Wetlands,4.000000000000000
3532831.000000000000000,9511.046000000000276,11856.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,2.000000000000000
156429.796999999991385,3164.650000000000091,11857.000000000000000,0.000000000000000,Wetlands,Irrigated,Wetlands,Wetlands,Irrigated,Wetlands,2.000000000000000
161146.625000000000000,1605.784000000000106,11858.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
298364.406000000017229,2472.336999999999989,11859.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Saltbush,Urban,3.000000000000000
2065858.375000000000000,20048.478999999999360,11860.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
380104.031000000017229,2949.088000000000193,11861.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Grassland,3.000000000000000
133032.780999999988126,2679.465000000000146,11862.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
513811.406000000017229,5459.180000000000291,11863.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Saltbush,Irrigated,2.000000000000000
173891.250000000000000,3555.228999999999814,11864.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Urban,Saltbush,3.000000000000000
3055410.500000000000000,8693.033999999999651,11865.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Urban,Urban,2.000000000000000
997112.625000000000000,5689.414999999999964,11866.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,3.000000000000000
172076.594000000011874,2644.175999999999931,11867.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
9412994.000000000000000,18554.813999999998487,11868.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
152370000.000000000000000,84411.820000000006985,11869.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,0.000000000000000
1068542.125000000000000,5705.912000000000262,11870.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
4414047.500000000000000,10102.929000000000087,11871.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
163266.171999999991385,1742.159000000000106,11872.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,Urban,4.000000000000000
375575.218999999982771,2449.373999999999796,11873.000000000000000,0.000000000000000,Saltbush,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
3587869.500000000000000,13486.809999999999491,11874.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Wetlands,Wetlands,1.000000000000000
1534790.500000000000000,5189.239999999999782,11875.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Saltbush,Irrigated,Saltbush,2.000000000000000
450385.188000000023749,2923.737999999999829,11876.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
846865.500000000000000,5390.496000000000095,11877.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
135570.780999999988126,1878.771999999999935,11878.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,Saltbush,3.000000000000000
1749576.750000000000000,7753.021999999999935,11879.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
915667.000000000000000,3788.132000000000062,11880.000000000000000,0.000000000000000,Saltbush,Saltbush,Irrigated,Saltbush,Irrigated,Saltbush,2.000000000000000
333103.968999999982771,2686.023000000000138,11881.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
479735.875000000000000,6092.829999999999927,11882.000000000000000,0.000000000000000,Wetlands,Irrigated,Irrigated,Irrigated,Wetlands,Irrigated,4.000000000000000
5627705.000000000000000,15433.246999999999389,11883.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,Saltbush,1.000000000000000
156046.608999999996740,2986.824000000000069,11884.000000000000000,0.000000000000000,Saltbush,Irrigated,Saltbush,Irrigated,Saltbush,Saltbush,2.000000000000000
210281.546999999991385,2227.353999999999814,11885.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
