AREA,LU1885,LU1945,POT_LU,Shape__Area,Shape__Length
300443.281000000017229,Saltbush,Irrigated,Saltbush,453692.394531250000000,3438.434879332607125
871154.750000000000000,Grassland,Grassland,Grassland,1301971.695312500000000,5242.499161177031056
197644.766000000003260,Saltbush,Irrigated,Saltbush,298471.589843750000000,2459.956223985743691
123438.976999999998952,Saltbush,Irrigated,Saltbush,185988.972656250000000,3504.482629439390166
741555.250000000000000,Grassland,Grassland,Grassland,1107246.968750000000000,24417.245362250178005
116011.562999999994645,Grassland,Grassland,Grassland,175186.824218750000000,1762.898851040440832
153501.125000000000000,Grassland,Grassland,Grassland,231269.417968750000000,2882.668651752149344
251834.812999999994645,Grassland,Grassland,Grassland,376399.964843750000000,3304.347179853439684
216981.828000000008615,Grassland,Grassland,Grassland,327630.507812500000000,3410.177343392078910
261977.187999999994645,Saltbush,Saltbush,Saltbush,394702.808593750000000,3697.459703894543509
1123362.250000000000000,Saltbush,Saltbush,Saltbush,1678797.101562500000000,7041.329597433201343
1268385.875000000000000,Saltbush,Saltbush,Saltbush,1915366.097656250000000,6246.614296182968246
840874.875000000000000,Irrigated,Saltbush,Saltbush,1266861.031250000000000,4643.230654768092791
2362587.000000000000000,Grassland,Grassland,Grassland,3530468.046875000000000,8567.114508368860697
527081.937999999965541,Saltbush,Saltbush,Saltbush,795936.656250000000000,5145.201216081694838
1482391.250000000000000,Irrigated,Irrigated,Saltbush,2233335.980468750000000,7440.674253648252488
128729.562999999994645,Grassland,Grassland,Grassland,192369.964843750000000,4332.765035704625916
699065.625000000000000,Grassland,Grassland,Grassland,1055515.554687500000000,7552.507351198415563
558461.375000000000000,Irrigated,Saltbush,Saltbush,841446.132812500000000,5076.658311035343104
315664.063000000023749,Grassland,Grassland,Grassland,471766.761718750000000,3286.021419870198315
295885.000000000000000,Saltbush,Irrigated,Saltbush,446809.488281250000000,3171.580629198811494
12928386.000000000000000,Irrigated,Irrigated,Saltbush,19470872.714843750000000,25775.626698534499155
176310.125000000000000,Grassland,Grassland,Grassland,263441.511718750000000,4428.855273210602718
163726.250000000000000,Saltbush,Irrigated,Saltbush,247232.378906250000000,3251.224901462850084
1076145.375000000000000,Saltbush,Irrigated,Saltbush,1621312.097656250000000,6151.901103877304195
739373.625000000000000,Grassland,Grassland,Grassland,1116337.890625000000000,4858.022093570125435
1123540.125000000000000,Grassland,Grassland,Grassland,1678641.691406250000000,11386.126670849362199
370415.875000000000000,Irrigated,Irrigated,Saltbush,558092.117187500000000,5104.009264799178709
246250.421999999991385,Saltbush,Irrigated,Saltbush,371854.960937500000000,3566.412908952977887
886466.437999999965541,Grassland,Grassland,Grassland,1324438.011718750000000,6528.792332999472819
2216265.750000000000000,Saltbush,Irrigated,Saltbush,3338708.855468750000000,7735.182485151490255
381848.593999999982771,Irrigated,Grassland,Grassland,576548.007812500000000,4932.887245197971424
296174.906000000017229,Grassland,Grassland,Grassland,442519.054687500000000,5671.020315099947766
172061.937999999994645,Grassland,Irrigated,Grassland,259202.906250000000000,6002.926691033367206
1134998.125000000000000,Saltbush,Irrigated,Saltbush,1713829.894531250000000,5363.900159243769849
266974.468999999982771,Grassland,Grassland,Grassland,398910.550781250000000,2375.029027439416041
1212714.000000000000000,Grassland,Grassland,Grassland,1826861.890625000000000,10466.201677429675328
473004.906000000017229,Saltbush,Saltbush,Saltbush,714280.000000000000000,3787.410916073944918
212504.844000000011874,Grassland,Grassland,Grassland,317468.285156250000000,2801.697324600966567
753884.000000000000000,Saltbush,Saltbush,Saltbush,1135743.695312500000000,4435.222775464130791
811517.812999999965541,Irrigated,Grassland,Grassland,1225222.421875000000000,5632.806769063151478
65408464.000000000000000,Grassland,Grassland,Grassland,97642325.609375000000000,108663.856295584322652
7531378.500000000000000,Irrigated,Wetlands,Wetlands,11343274.371093750000000,25383.608957459055091
154722.625000000000000,Saltbush,Irrigated,Saltbush,233635.511718750000000,2147.552809915182934
10128957.000000000000000,Saltbush,Saltbush,Saltbush,15256167.746093750000000,29643.478336374624632
321944.281000000017229,Grassland,Grassland,Grassland,486084.308593750000000,3046.546652366756462
398973.156000000017229,Wetlands,Irrigated,Wetlands,601029.078125000000000,6747.958826958012651
1531935.500000000000000,Grassland,Grassland,Grassland,2288103.730468750000000,7305.710666380716248
295031.156000000017229,Grassland,Grassland,Grassland,445437.468750000000000,4754.188996010984738
1406389.625000000000000,Saltbush,Irrigated,Saltbush,2118537.148437500000000,10100.409641888469196
335233.906000000017229,Grassland,Grassland,Grassland,500690.648437500000000,5070.040737707927292
340513.968999999982771,Grassland,Grassland,Grassland,514201.386718750000000,6405.700132670998755
1684576.000000000000000,Irrigated,Irrigated,Saltbush,2537852.644531250000000,11073.755016666747906
4988666.000000000000000,Grassland,Grassland,Grassland,7449836.328125000000000,25489.142470381739258
106229.733999999996740,Saltbush,Irrigated,Saltbush,160396.535156250000000,9543.123057431939742
1263148.375000000000000,Grassland,Grassland,Grassland,1902794.335937500000000,6709.614082212800895
107838.983999999996740,Grassland,Grassland,Grassland,161081.292968750000000,2475.872858334972534
261533.921999999991385,Saltbush,Irrigated,Saltbush,394814.476562500000000,12531.764985696743679
1223090.625000000000000,Irrigated,Saltbush,Saltbush,1842746.589843750000000,7203.512284128682950
307192.156000000017229,Grassland,Grassland,Grassland,458792.117187500000000,6068.256345526102450
606626.000000000000000,Grassland,Irrigated,Grassland,915759.640625000000000,7153.903566042006787
488293.875000000000000,Irrigated,Irrigated,Saltbush,735673.398437500000000,4698.970905898189812
165777.750000000000000,Grassland,Grassland,Grassland,247627.125000000000000,1975.303872776776416
134086.625000000000000,Grassland,Grassland,Grassland,202454.832031250000000,1976.506053931638917
139974.844000000011874,Saltbush,Saltbush,Saltbush,210882.531250000000000,4659.740682312055469
742402.312999999965541,Grassland,Grassland,Grassland,1108873.023437500000000,6229.789712247380521
536805.875000000000000,Irrigated,Grassland,Grassland,810468.921875000000000,3802.975851251598215
908792.625000000000000,Grassland,Irrigated,Grassland,1369029.535156250000000,7318.426083090344036
854183.625000000000000,Grassland,Grassland,Grassland,1275807.394531250000000,4528.064397992237900
219559.437999999994645,Grassland,Grassland,Grassland,331460.796875000000000,6903.956921038387009
223322.687999999994645,Irrigated,Saltbush,Saltbush,336463.265625000000000,2983.624409148439099
404997.406000000017229,Grassland,Grassland,Grassland,611453.492187500000000,3635.543909992667523
403407.531000000017229,Grassland,Grassland,Grassland,602563.339843750000000,5951.274352313253985
149501.171999999991385,Saltbush,Saltbush,Saltbush,225253.441406250000000,1928.932408487688008
231540.187999999994645,Saltbush,Saltbush,Saltbush,349678.257812500000000,5154.757645127900105
374042.218999999982771,Grassland,Grassland,Grassland,558647.667968750000000,7232.086065047748889
786110.437999999965541,Irrigated,Irrigated,Saltbush,1184251.511718750000000,6080.621351234914073
335924.188000000023749,Grassland,Grassland,Grassland,507140.398437500000000,5837.978625370400550
1609560.125000000000000,Grassland,Grassland,Grassland,2403564.546875000000000,12407.931111908146704
4404048.500000000000000,Saltbush,Irrigated,Saltbush,6647915.152343750000000,24892.871034324885841
158244.516000000003260,Saltbush,Saltbush,Saltbush,238416.597656250000000,2037.790272701984804
202146.375000000000000,Grassland,Grassland,Grassland,301882.304687500000000,3760.357041887587911
233329.453000000008615,Grassland,Grassland,Grassland,352277.953125000000000,2324.127716244945532
117024.672000000005937,Grassland,Grassland,Grassland,174769.042968750000000,2733.353069977509222
2593680.250000000000000,Saltbush,Saltbush,Saltbush,3907139.480468750000000,9092.732903418493152
140406.828000000008615,Grassland,Grassland,Grassland,211997.656250000000000,2997.281275378216378
192529.671999999991385,Grassland,Grassland,Grassland,287509.914062500000000,4215.277558846279135
600446.750000000000000,Saltbush,Irrigated,Saltbush,904618.402343750000000,3837.245652680777312
1287165.625000000000000,Grassland,Grassland,Grassland,1942860.445312500000000,10780.513750522828559
238354.030999999988126,Grassland,Grassland,Grassland,355946.105468750000000,3348.399892006278606
461629.250000000000000,Grassland,Irrigated,Grassland,695387.097656250000000,5095.104096496250349
974725.125000000000000,Grassland,Grassland,Grassland,1471538.843750000000000,11672.616501378228349
119167.547000000005937,Grassland,Grassland,Grassland,177956.312500000000000,3781.187793816661724
647710.750000000000000,Irrigated,Saltbush,Saltbush,975831.761718750000000,4303.429875277708561
282474.843999999982771,Grassland,Grassland,Grassland,426348.792968750000000,7636.583955505668200
325123.156000000017229,Grassland,Grassland,Grassland,485540.082031250000000,4363.534436612172613
154091.578000000008615,Irrigated,Irrigated,Saltbush,232663.441406250000000,1992.248248347907747
113006.343999999997322,Grassland,Grassland,Grassland,168747.636718750000000,2045.023874415173850
733311.687999999965541,Grassland,Grassland,Grassland,1107095.429687500000000,5507.475230664033006
172580000.000000000000000,Grassland,Irrigated,Grassland,259297423.707031250000000,244557.089340854407055
820976.062999999965541,Grassland,Grassland,Grassland,1225832.585937500000000,4590.111901930285967
231008.250000000000000,Grassland,Grassland,Grassland,348787.664062500000000,2918.733763071480553
179373.421999999991385,Grassland,Grassland,Grassland,267861.445312500000000,3307.299857265707942
388552.000000000000000,Grassland,Grassland,Grassland,586617.253906250000000,4251.324998089773544
371933.813000000023749,Irrigated,Irrigated,Saltbush,560321.500000000000000,4447.213803811016078
161139.108999999996740,Grassland,Grassland,Grassland,240612.371093750000000,2461.815689928693700
1361506.500000000000000,Saltbush,Saltbush,Saltbush,2055534.882812500000000,6315.664740633937072
165930.453000000008615,Saltbush,Irrigated,Saltbush,249988.812500000000000,3342.805851230910775
239815.875000000000000,Grassland,Grassland,Grassland,358090.441406250000000,5609.554101959923173
433394.188000000023749,Saltbush,Irrigated,Saltbush,654283.984375000000000,6763.721050531741639
229771.953000000008615,Grassland,Irrigated,Grassland,346155.570312500000000,2364.431564803090623
6262174.500000000000000,Grassland,Grassland,Grassland,9348719.625000000000000,15763.699692288268125
308581.750000000000000,Irrigated,Irrigated,Saltbush,465905.660156250000000,3434.764572244946976
8160621.500000000000000,Irrigated,Irrigated,Wetlands,12291090.339843750000000,19821.700280451899744
204963.608999999996740,Grassland,Grassland,Grassland,306035.968750000000000,2895.212676754073982
733245.312999999965541,Irrigated,Irrigated,Saltbush,1107043.585937500000000,5507.570439773096041
247548.500000000000000,Grassland,Irrigated,Grassland,372915.066406250000000,8329.132457650488504
3088096.250000000000000,Grassland,Grassland,Grassland,4609940.621093750000000,9876.754684885765528
406639.468999999982771,Irrigated,Irrigated,Saltbush,613865.191406250000000,4839.535325170579199
119452.491999999998370,Irrigated,Irrigated,Saltbush,179957.371093750000000,2959.934521818209760
164571.655999999988126,Grassland,Grassland,Grassland,245686.824218750000000,2955.186018666608106
110999.414000000004307,Irrigated,Irrigated,Saltbush,167590.992187500000000,2056.892230872199889
235208.687999999994645,Irrigated,Irrigated,Saltbush,354354.644531250000000,2328.660576216283516
1090507.375000000000000,Grassland,Grassland,Grassland,1627895.019531250000000,6094.120915193961991
256483.608999999996740,Irrigated,Irrigated,Saltbush,387251.308593750000000,2618.515928470483232
708046.562999999965541,Grassland,Grassland,Grassland,1066800.042968750000000,5037.338318000575782
285127.750000000000000,Grassland,Grassland,Grassland,425636.035156250000000,3546.882914374767552
142733.921999999991385,Irrigated,Irrigated,Saltbush,215490.527343750000000,3571.764849425266675
301891.313000000023749,Saltbush,Saltbush,Saltbush,454814.242187500000000,3155.644258516466380
115754.218999999997322,Grassland,Grassland,Grassland,172822.394531250000000,1873.302281227735421
503139.593999999982771,Saltbush,Irrigated,Saltbush,759623.027343750000000,3824.420800795739069
126738.891000000003260,Grassland,Grassland,Grassland,190924.238281250000000,2529.475620663245081
249399.483999999996740,Grassland,Grassland,Grassland,372335.863281250000000,4802.859710910391186
2626199.250000000000000,Saltbush,Saltbush,Saltbush,3964816.730468750000000,7980.700402162469800
448291.375000000000000,Grassland,Grassland,Grassland,675244.078125000000000,4961.751352983491415
141973.812999999994645,Grassland,Grassland,Grassland,211961.527343750000000,2544.020365884290186
170565.530999999988126,Grassland,Grassland,Grassland,257552.160156250000000,2791.242164244245942
5615877.500000000000000,Grassland,Grassland,Grassland,8456730.632812500000000,24463.273027436553093
365258.375000000000000,Grassland,Grassland,Grassland,545219.964843750000000,2902.726428168759412
2581784.750000000000000,Saltbush,Saltbush,Saltbush,3897781.511718750000000,7872.950685279713980
251434.733999999996740,Grassland,Grassland,Grassland,378773.238281250000000,2891.145100280696170
650283.125000000000000,Grassland,Grassland,Grassland,970335.476562500000000,10499.072644020707230
573441.875000000000000,Saltbush,Irrigated,Saltbush,865806.738281250000000,4447.600336574399080
161027.671999999991385,Grassland,Grassland,Grassland,242611.414062500000000,3084.727875514171046
872190.750000000000000,Grassland,Grassland,Grassland,1302070.359375000000000,5207.116985311534336
203976.358999999996740,Saltbush,Saltbush,Saltbush,307976.941406250000000,5171.499469023891834
438495.656000000017229,Irrigated,Saltbush,Saltbush,660589.906250000000000,6120.891121661985380
3650922.000000000000000,Grassland,Grassland,Grassland,5447579.917968750000000,17637.088846641207056
215175.594000000011874,Saltbush,Saltbush,Saltbush,324896.156250000000000,2367.528027084823407
422820.375000000000000,Irrigated,Irrigated,Saltbush,636973.320312500000000,3226.207705530098792
498783.781000000017229,Saltbush,Saltbush,Saltbush,753074.507812500000000,4969.913959514473390
758655.375000000000000,Grassland,Grassland,Grassland,1132301.535156250000000,5286.273698796368080
209861.328000000008615,Saltbush,Saltbush,Saltbush,316182.179687500000000,2358.391491875129304
141429.578000000008615,Grassland,Grassland,Grassland,213505.480468750000000,3743.029638842428085
